measurement,time,value
generated,2022-08-18 03:45:00, -0.0
generated,2022-08-18 04:00:00, -0.0
generated,2022-08-18 04:15:00, -0.0
generated,2022-08-18 04:30:00, -0.0
generated,2022-08-18 04:45:00, -0.0
generated,2022-08-18 05:00:00, -0.0
generated,2022-08-18 05:15:00, -0.0
generated,2022-08-18 05:30:00, -0.0
generated,2022-08-18 05:45:00, -0.0
generated,2022-08-18 06:00:00, -0.0
generated,2022-08-18 06:15:00, -0.0
generated,2022-08-18 06:30:00, -0.0
generated,2022-08-18 06:45:00, -0.0
